HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.desc1,Input.desc2,Answer.first.first,Answer.second.second,Approve,Reject
302OLP89DZ8LFTTCE2169OGIU98CAO,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,373ERPL3YO9XNBFYS2NJH80JQCTTR6,A8DSTQB4187FZ,Submitted,Sat Apr 10 17:18:09 PDT 2021,Sat Apr 10 17:18:21 PDT 2021,Sat Apr 10 18:18:21 PDT 2021,,,,12,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-fauxels-3182749.jpg,A girl is giving a presentation to a group of her peers.,The group of students felt like they were prepared for the upcoming exam.,TRUE,FALSE,,
302OLP89DZ8LFTTCE2169OGIU98CAO,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3EICBYG644XZ36UAYBJKQ7EOS9ZJCL,AO1HA5KKZ51B7,Submitted,Sat Apr 10 17:17:01 PDT 2021,Sat Apr 10 17:17:08 PDT 2021,Sat Apr 10 18:17:08 PDT 2021,,,,7,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-fauxels-3182749.jpg,A girl is giving a presentation to a group of her peers.,The group of students felt like they were prepared for the upcoming exam.,TRUE,FALSE,,
302OLP89DZ8LFTTCE2169OGIU98CAO,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3TXMY6UCAEPGPTYNT13TN8QA64RCQ5,A3TYCJO2DG3RMH,Submitted,Sat Apr 10 17:11:56 PDT 2021,Sat Apr 10 17:12:07 PDT 2021,Sat Apr 10 18:12:07 PDT 2021,,,,11,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-fauxels-3182749.jpg,A girl is giving a presentation to a group of her peers.,The group of students felt like they were prepared for the upcoming exam.,TRUE,FALSE,,
302OLP89DZ8LFTTCE2169OGIU98CAO,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3Z2R0DQ0JHFEU8GGNHJNHESABAQE2M,AVOF14300525D,Submitted,Sat Apr 10 17:15:50 PDT 2021,Sat Apr 10 17:16:07 PDT 2021,Sat Apr 10 18:16:07 PDT 2021,,,,17,100% (1/1),100% (1/1),100% (1/1),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-fauxels-3182749.jpg,A girl is giving a presentation to a group of her peers.,The group of students felt like they were prepared for the upcoming exam.,TRUE,FALSE,,
335VBRURDJ1M783LINT13H519339EZ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,39K0FND3AHG1BZ3XHU0L04GHW09AME,A3TYCJO2DG3RMH,Submitted,Sat Apr 10 17:13:06 PDT 2021,Sat Apr 10 17:13:17 PDT 2021,Sat Apr 10 18:13:17 PDT 2021,,,,11,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-godisable-jacob-1394882.jpg,The woman in the dress is standing outside.,An attractive lady in a polka dot dress is holding a black handbag.,FALSE,TRUE,2,
335VBRURDJ1M783LINT13H519339EZ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3E337GFOL9983810FV7V95GKZLWNG3,AVOF14300525D,Submitted,Sat Apr 10 17:15:06 PDT 2021,Sat Apr 10 17:15:41 PDT 2021,Sat Apr 10 18:15:41 PDT 2021,,,,35,100% (1/1),100% (1/1),100% (1/1),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-godisable-jacob-1394882.jpg,The woman in the dress is standing outside.,An attractive lady in a polka dot dress is holding a black handbag.,FALSE,TRUE,,
335VBRURDJ1M783LINT13H519339EZ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3G5F9DBFOPYZB95K1SB44MMY0OBHVD,A22VGT2F28LTWC,Submitted,Sat Apr 10 17:13:22 PDT 2021,Sat Apr 10 17:13:43 PDT 2021,Sat Apr 10 18:13:43 PDT 2021,,,,21,100% (1/1),100% (1/1),100% (1/1),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-godisable-jacob-1394882.jpg,The woman in the dress is standing outside.,An attractive lady in a polka dot dress is holding a black handbag.,FALSE,TRUE,,
335VBRURDJ1M783LINT13H519339EZ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3SPJ0334214C69VFU319NY67VXHJYT,ARG392N6HWZCJ,Submitted,Sat Apr 10 17:12:21 PDT 2021,Sat Apr 10 17:12:32 PDT 2021,Sat Apr 10 18:12:32 PDT 2021,,,,11,0% (0/0),0% (0/0),0% (0/0),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-godisable-jacob-1394882.jpg,The woman in the dress is standing outside.,An attractive lady in a polka dot dress is holding a black handbag.,FALSE,TRUE,,
335VBRURDJ1M783LINT13H519339EZ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3WS1NTTKEYDZ4CDY35ZFG8KVQDLF0L,A280UKMMBLRURU,Submitted,Sat Apr 10 17:10:41 PDT 2021,Sat Apr 10 17:11:27 PDT 2021,Sat Apr 10 18:11:27 PDT 2021,,,,46,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-godisable-jacob-1394882.jpg,The woman in the dress is standing outside.,An attractive lady in a polka dot dress is holding a black handbag.,TRUE,FALSE,,
3TFJJUELSHQWAQY81N8R36XKILG2C7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3018Q3ZVOIRS8FGPM2W2M3AR2N8RAJ,A22VGT2F28LTWC,Submitted,Sat Apr 10 17:18:11 PDT 2021,Sat Apr 10 17:19:45 PDT 2021,Sat Apr 10 18:19:45 PDT 2021,,,,94,100% (1/1),100% (1/1),100% (1/1),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-guillaume-meurice-2815028.jpg,There are super tall sky scrapers that look near the clouds.,looking to a skyscraper from the street,TRUE,FALSE,1,
3TFJJUELSHQWAQY81N8R36XKILG2C7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,35H6S234SA12GQ6OZI2N3X39EMU65V,A3CJFLRLYSS2NL,Submitted,Sat Apr 10 17:19:12 PDT 2021,Sat Apr 10 17:19:25 PDT 2021,Sat Apr 10 18:19:25 PDT 2021,,,,13,100% (2/2),100% (2/2),100% (2/2),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-guillaume-meurice-2815028.jpg,There are super tall sky scrapers that look near the clouds.,looking to a skyscraper from the street,TRUE,FALSE,,
3TFJJUELSHQWAQY81N8R36XKILG2C7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,39JEC7537U28U1U4F0X3TVPINW6VCI,A280UKMMBLRURU,Submitted,Sat Apr 10 17:15:46 PDT 2021,Sat Apr 10 17:16:28 PDT 2021,Sat Apr 10 18:16:28 PDT 2021,,,,42,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-guillaume-meurice-2815028.jpg,There are super tall sky scrapers that look near the clouds.,looking to a skyscraper from the street,TRUE,FALSE,,
3TFJJUELSHQWAQY81N8R36XKILG2C7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3CN4LGXD5XPM3RCURWE5HWHOD0RY4H,A8DSTQB4187FZ,Submitted,Sat Apr 10 17:17:00 PDT 2021,Sat Apr 10 17:17:32 PDT 2021,Sat Apr 10 18:17:32 PDT 2021,,,,32,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-guillaume-meurice-2815028.jpg,There are super tall sky scrapers that look near the clouds.,looking to a skyscraper from the street,TRUE,FALSE,,
3TFJJUELSHQWAQY81N8R36XKILG2C7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3QY5DC2MXRLFKYPE1CDZ5F8262OUF2,A3TYCJO2DG3RMH,Submitted,Sat Apr 10 17:10:29 PDT 2021,Sat Apr 10 17:10:47 PDT 2021,Sat Apr 10 18:10:47 PDT 2021,,,,18,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-guillaume-meurice-2815028.jpg,There are super tall sky scrapers that look near the clouds.,looking to a skyscraper from the street,FALSE,TRUE,,
309D674SHZMQY3Y4KG124Z0OCRTCBJ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,358010RM5EUWXZ5Z6WTQ78ASOEUVXK,A22VGT2F28LTWC,Submitted,Sat Apr 10 17:17:09 PDT 2021,Sat Apr 10 17:18:11 PDT 2021,Sat Apr 10 18:18:11 PDT 2021,,,,62,100% (1/1),100% (1/1),100% (1/1),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-julia-khalimova-3649190.jpg,The boat was floating on the water as is coasted down the canal.,A gondola being paddled under a walking bridge.,FALSE,TRUE,2,
309D674SHZMQY3Y4KG124Z0OCRTCBJ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3M1CVSFP606SWE1P9N72HD0M616AQ1,A280UKMMBLRURU,Submitted,Sat Apr 10 17:13:28 PDT 2021,Sat Apr 10 17:14:22 PDT 2021,Sat Apr 10 18:14:22 PDT 2021,,,,54,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-julia-khalimova-3649190.jpg,The boat was floating on the water as is coasted down the canal.,A gondola being paddled under a walking bridge.,FALSE,TRUE,,
309D674SHZMQY3Y4KG124Z0OCRTCBJ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3M1CVSFP606SWE1P9N72HD0M616QAH,A8DSTQB4187FZ,Submitted,Sat Apr 10 17:15:50 PDT 2021,Sat Apr 10 17:15:55 PDT 2021,Sat Apr 10 18:15:55 PDT 2021,,,,5,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-julia-khalimova-3649190.jpg,The boat was floating on the water as is coasted down the canal.,A gondola being paddled under a walking bridge.,FALSE,TRUE,,
309D674SHZMQY3Y4KG124Z0OCRTCBJ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3P1L2B7AD1Q67LFDR14O1MLXLCNLOM,AO1HA5KKZ51B7,Submitted,Sat Apr 10 17:17:38 PDT 2021,Sat Apr 10 17:17:46 PDT 2021,Sat Apr 10 18:17:46 PDT 2021,,,,8,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-julia-khalimova-3649190.jpg,The boat was floating on the water as is coasted down the canal.,A gondola being paddled under a walking bridge.,TRUE,FALSE,,
309D674SHZMQY3Y4KG124Z0OCRTCBJ,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 17:09:41 PDT 2021,5,BatchId:4403423;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 17:09:41 PDT 2021,,,3RXCAC0YIRQN01EW9TICR8QPAQXG88,A3TYCJO2DG3RMH,Submitted,Sat Apr 10 17:14:57 PDT 2021,Sat Apr 10 17:15:08 PDT 2021,Sat Apr 10 18:15:08 PDT 2021,,,,11,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-julia-khalimova-3649190.jpg,The boat was floating on the water as is coasted down the canal.,A gondola being paddled under a walking bridge.,FALSE,TRUE,,
